subpath	export_name	member_name	member_kind	static	optional	signatures	declaration
./beta	ActionMetadata	inputSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:519:5
./beta	ActionMetadata	inputJsonSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:520:5
./beta	ActionMetadata	outputSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:521:5
./beta	ActionMetadata	outputJsonSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:522:5
./beta	ActionMetadata	streamSchema	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:523:5
./beta	ActionMetadata	metadata	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:524:5
./beta	Chat	session	property	false	false		@genkit-ai/ai/lib/session.d.ts:202:5
./beta	Chat	requestBase	property	false	true		@genkit-ai/ai/lib/session.d.ts:203:5
./beta	Chat	sessionId	property	false	false		@genkit-ai/ai/lib/session.d.ts:204:5
./beta	Chat	_messages	property	false	true		@genkit-ai/ai/lib/session.d.ts:205:5
./beta	Chat	threadName	property	false	false		@genkit-ai/ai/lib/session.d.ts:206:5
./beta	Chat	Constructor	constructor	false	false	(session: Session, requestBase: Promise<BaseGenerateOptions>, options: { id: string; thread: string; messages?: MessageData[]; }): Chat	@genkit-ai/ai/lib/session.d.ts:207:5
./beta	Chat	send	method	false	false	<O extends z.ZodTypeAny = z.ZodTypeAny, CustomOptions extends z.ZodTypeAny = z.ZodObject<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, "passthrough", z.ZodTypeAny, z.objectOutputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">, z.objectInputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">>>(options: string | Part[] | ChatGenerateOptions<O, CustomOptions>): Promise<GenerateResponse<z.infer<O>>>	@genkit-ai/ai/lib/session.d.ts:212:5
./beta	Chat	sendStream	method	false	false	<O extends z.ZodTypeAny = z.ZodTypeAny, CustomOptions extends z.ZodTypeAny = z.ZodObject<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, "passthrough", z.ZodTypeAny, z.objectOutputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">, z.objectInputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">>>(options: string | Part[] | GenerateStreamOptions<O, CustomOptions>): GenerateStreamResponse<z.infer<O>>	@genkit-ai/ai/lib/session.d.ts:213:5
./beta	Chat	messages	getter	false	false	(): MessageData[]	@genkit-ai/ai/lib/session.d.ts:214:5
./beta	Chat	updateMessages	property	false	false		@genkit-ai/ai/lib/session.d.ts:215:5
./beta	Document	content	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1056:5
./beta	Document	metadata	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1057:5
./beta	Document	Constructor	constructor	false	false	(data: DocumentData): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1058:5
./beta	Document	fromText	method	true	false	(text: string, metadata?: Record<string, any>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1059:5
./beta	Document	fromMedia	method	true	false	(url: string, contentType?: string, metadata?: Record<string, unknown>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1060:5
./beta	Document	fromData	method	true	false	(data: string, dataType?: string, metadata?: Record<string, unknown>): Document	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1061:5
./beta	Document	text	getter	false	false	(): string	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1066:5
./beta	Document	media	getter	false	false	(): { url: string; contentType?: string; }[]	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1071:5
./beta	Document	data	getter	false	false	(): string	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1078:5
./beta	Document	dataType	getter	false	false	(): string | undefined	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1082:5
./beta	Document	toJSON	method	false	false	(): DocumentData	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1083:5
./beta	Document	getEmbeddingDocuments	method	false	false	(embeddings: Embedding[]): Document[]	@genkit-ai/ai/lib/document-SEV6zxye.d.ts:1091:5
./beta	EmbedderParams	embedder	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:282:5
./beta	EmbedderParams	content	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:283:5
./beta	EmbedderParams	metadata	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:284:5
./beta	EmbedderParams	options	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:285:5
./beta	EmbedderReference	name	property	false	false		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:361:5
./beta	EmbedderReference	configSchema	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:362:5
./beta	EmbedderReference	info	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:363:5
./beta	EmbedderReference	config	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:364:5
./beta	EmbedderReference	version	property	false	true		@genkit-ai/ai/lib/document-SEV6zxye.d.ts:365:5
./beta	EvaluatorParams	evaluator	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:379:5
./beta	EvaluatorParams	dataset	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:380:5
./beta	EvaluatorParams	evalRunId	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:381:5
./beta	EvaluatorParams	options	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:382:5
./beta	EvaluatorReference	name	property	false	false		@genkit-ai/ai/lib/evaluator.d.ts:418:5
./beta	EvaluatorReference	configSchema	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:419:5
./beta	EvaluatorReference	info	property	false	true		@genkit-ai/ai/lib/evaluator.d.ts:420:5
./beta	ExecutablePrompt	ref	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:84:5
./beta	ExecutablePrompt	CallSignature	callSignature	false	false	(input?: I, opts?: PromptGenerateOptions<O, CustomOptions>): Promise<GenerateResponse<z.infer<O>>>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:95:5
./beta	ExecutablePrompt	stream	method	false	false	(input?: I, opts?: PromptGenerateOptions<O, CustomOptions>): GenerateStreamResponse<z.infer<O>>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:102:5
./beta	ExecutablePrompt	render	method	false	false	(input?: I, opts?: PromptGenerateOptions<O, CustomOptions>): Promise<GenerateOptions<O, CustomOptions>>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:109:5
./beta	ExecutablePrompt	asTool	method	false	false	(): Promise<ToolAction>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:113:5
./beta	FlowConfig	name	property	false	false		@genkit-ai/core/lib/flow.d.ts:35:5
./beta	FlowConfig	inputSchema	property	false	true		@genkit-ai/core/lib/flow.d.ts:37:5
./beta	FlowConfig	outputSchema	property	false	true		@genkit-ai/core/lib/flow.d.ts:39:5
./beta	FlowConfig	streamSchema	property	false	true		@genkit-ai/core/lib/flow.d.ts:41:5
./beta	FlowConfig	metadata	property	false	true		@genkit-ai/core/lib/flow.d.ts:43:5
./beta	FlowSideChannel	CallSignature	callSignature	false	false	(chunk: S): void	@genkit-ai/core/lib/flow.d.ts:51:5
./beta	GenerateOptions	model	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:368:5
./beta	GenerateOptions	system	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:370:5
./beta	GenerateOptions	prompt	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:372:5
./beta	GenerateOptions	docs	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:374:5
./beta	GenerateOptions	messages	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:376:5
./beta	GenerateOptions	tools	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:380:5
./beta	GenerateOptions	resources	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:382:5
./beta	GenerateOptions	toolChoice	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:384:5
./beta	GenerateOptions	config	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:386:5
./beta	GenerateOptions	output	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:388:5
./beta	GenerateOptions	resume	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:411:5
./beta	GenerateOptions	returnToolRequests	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:413:5
./beta	GenerateOptions	maxTurns	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:415:5
./beta	GenerateOptions	onChunk	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:417:5
./beta	GenerateOptions	streamingCallback	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:423:5
./beta	GenerateOptions	use	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:425:5
./beta	GenerateOptions	context	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:427:5
./beta	GenerateOptions	abortSignal	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:429:5
./beta	GenerateOptions	stepName	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:431:5
./beta	GenerateOptions	metadata	property	false	true		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:437:5
./beta	GenerateRequest	config	property	false	true		@genkit-ai/ai/lib/model-types.d.ts:3003:5
./beta	GenerateResponse	message	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:29:5
./beta	GenerateResponse	finishReason	property	false	false		@genkit-ai/ai/lib/generate/response.d.ts:31:5
./beta	GenerateResponse	finishMessage	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:33:5
./beta	GenerateResponse	usage	property	false	false		@genkit-ai/ai/lib/generate/response.d.ts:35:5
./beta	GenerateResponse	custom	property	false	false		@genkit-ai/ai/lib/generate/response.d.ts:37:5
./beta	GenerateResponse	raw	property	false	false		@genkit-ai/ai/lib/generate/response.d.ts:39:5
./beta	GenerateResponse	request	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:41:5
./beta	GenerateResponse	operation	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:43:5
./beta	GenerateResponse	model	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:45:5
./beta	GenerateResponse	parser	property	false	true		@genkit-ai/ai/lib/generate/response.d.ts:47:5
./beta	GenerateResponse	Constructor	constructor	false	false	<O = unknown>(response: GenerateResponseData, options?: { request?: GenerateRequest; parser?: MessageParser<O>; }): GenerateResponse<O>	@genkit-ai/ai/lib/generate/response.d.ts:48:5
./beta	GenerateResponse	assertValid	method	false	false	(): void	@genkit-ai/ai/lib/generate/response.d.ts:55:5
./beta	GenerateResponse	assertValidSchema	method	false	false	(request?: GenerateRequest): void	@genkit-ai/ai/lib/generate/response.d.ts:59:5
./beta	GenerateResponse	isValid	method	false	false	(request?: GenerateRequest): boolean	@genkit-ai/ai/lib/generate/response.d.ts:60:5
./beta	GenerateResponse	output	getter	false	false	(): O | null	@genkit-ai/ai/lib/generate/response.d.ts:68:5
./beta	GenerateResponse	text	getter	false	false	(): string	@genkit-ai/ai/lib/generate/response.d.ts:73:5
./beta	GenerateResponse	reasoning	getter	false	false	(): string	@genkit-ai/ai/lib/generate/response.d.ts:78:5
./beta	GenerateResponse	media	getter	false	false	(): { url: string; contentType?: string; } | null	@genkit-ai/ai/lib/generate/response.d.ts:84:5
./beta	GenerateResponse	data	getter	false	false	(): O | null	@genkit-ai/ai/lib/generate/response.d.ts:92:5
./beta	GenerateResponse	toolRequests	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/generate/response.d.ts:97:5
./beta	GenerateResponse	interrupts	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/generate/response.d.ts:102:5
./beta	GenerateResponse	messages	getter	false	false	(): MessageData[]	@genkit-ai/ai/lib/generate/response.d.ts:109:5
./beta	GenerateResponse	toJSON	method	false	false	(): ModelResponseData	@genkit-ai/ai/lib/generate/response.d.ts:110:5
./beta	GenerateResponseChunk	index	property	false	false		@genkit-ai/ai/lib/generate/chunk.d.ts:25:5
./beta	GenerateResponseChunk	role	property	false	false		@genkit-ai/ai/lib/generate/chunk.d.ts:27:5
./beta	GenerateResponseChunk	content	property	false	false		@genkit-ai/ai/lib/generate/chunk.d.ts:29:5
./beta	GenerateResponseChunk	custom	property	false	true		@genkit-ai/ai/lib/generate/chunk.d.ts:31:5
./beta	GenerateResponseChunk	previousChunks	property	false	true		@genkit-ai/ai/lib/generate/chunk.d.ts:33:5
./beta	GenerateResponseChunk	parser	property	false	true		@genkit-ai/ai/lib/generate/chunk.d.ts:35:5
./beta	GenerateResponseChunk	Constructor	constructor	false	false	<T = unknown>(data: GenerateResponseChunkData, options: { previousChunks?: GenerateResponseChunkData[]; role: Role; index: number; parser?: ChunkParser<T>; }): GenerateResponseChunk<T>	@genkit-ai/ai/lib/generate/chunk.d.ts:36:5
./beta	GenerateResponseChunk	text	getter	false	false	(): string	@genkit-ai/ai/lib/generate/chunk.d.ts:46:5
./beta	GenerateResponseChunk	reasoning	getter	false	false	(): string	@genkit-ai/ai/lib/generate/chunk.d.ts:51:5
./beta	GenerateResponseChunk	accumulatedText	getter	false	false	(): string	@genkit-ai/ai/lib/generate/chunk.d.ts:56:5
./beta	GenerateResponseChunk	previousText	getter	false	false	(): string	@genkit-ai/ai/lib/generate/chunk.d.ts:60:5
./beta	GenerateResponseChunk	media	getter	false	false	(): { url: string; contentType?: string; } | null	@genkit-ai/ai/lib/generate/chunk.d.ts:66:5
./beta	GenerateResponseChunk	data	getter	false	false	(): T | null	@genkit-ai/ai/lib/generate/chunk.d.ts:74:5
./beta	GenerateResponseChunk	toolRequests	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/generate/chunk.d.ts:79:5
./beta	GenerateResponseChunk	output	getter	false	false	(): T | null	@genkit-ai/ai/lib/generate/chunk.d.ts:84:5
./beta	GenerateResponseChunk	toJSON	method	false	false	(): GenerateResponseChunkData	@genkit-ai/ai/lib/generate/chunk.d.ts:85:5
./beta	GenerateStreamResponse	stream	getter	false	false	(): AsyncIterable<GenerateResponseChunk>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:466:5
./beta	GenerateStreamResponse	response	getter	false	false	(): Promise<GenerateResponse<O>>	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:467:5
./beta	GenerationResponseError	detail	property	false	false		@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:441:5
./beta	GenerationResponseError	Constructor	constructor	false	false	(response: GenerateResponse<any>, message: string, status?: GenkitError["status"], detail?: Record<string, any>): GenerationResponseError	@genkit-ai/ai/lib/generate-3xWOiUzB.d.ts:445:5
./beta	GenkitBeta	Constructor	constructor	false	false	(options?: GenkitOptions): GenkitBeta	genkit/lib/genkit-beta.d.ts:48:5
./beta	GenkitBeta	chat	method	false	false	<I>(options?: ChatOptions<I>): Chat	genkit/lib/genkit-beta.d.ts:62:5
./beta	GenkitBeta	chat	method	false	false	<I>(preamble: ExecutablePrompt<I>, options?: ChatOptions<I>): Chat	genkit/lib/genkit-beta.d.ts:76:5
./beta	GenkitBeta	createSession	method	false	false	<S = any>(options?: SessionOptions<S>): Session<S>	genkit/lib/genkit-beta.d.ts:80:5
./beta	GenkitBeta	loadSession	method	false	false	(sessionId: string, options: SessionOptions): Promise<Session>	genkit/lib/genkit-beta.d.ts:86:5
./beta	GenkitBeta	currentSession	method	false	false	<S = any>(): Session<S>	genkit/lib/genkit-beta.d.ts:92:5
./beta	GenkitBeta	defineFormat	method	false	false	(options: { name: string; } & Formatter["config"], handler: Formatter["handler"]): { config: Formatter["config"]; handler: Formatter["handler"]; }	genkit/lib/genkit-beta.d.ts:128:5
./beta	GenkitBeta	defineInterrupt	method	false	false	<I extends z.ZodTypeAny, O extends z.ZodTypeAny>(config: InterruptConfig<I, O>): ToolAction<I, O>	genkit/lib/genkit-beta.d.ts:142:5
./beta	GenkitBeta	generateOperation	method	false	false	<O extends z.ZodTypeAny = z.ZodTypeAny, CustomOptions extends z.ZodTypeAny = z.ZodObject<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, "passthrough", z.ZodTypeAny, z.objectOutputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">, z.objectInputType<{ version: z.ZodOptional<z.ZodString>; temperature: z.ZodOptional<z.ZodNumber>; maxOutputTokens: z.ZodOptional<z.ZodNumber>; topK: z.ZodOptional<z.ZodNumber>; topP: z.ZodOptional<z.ZodNumber>; stopSequences: z.ZodOptional<z.ZodArray<z.ZodString, "many">>; }, z.ZodTypeAny, "passthrough">>>(opts: GenerateOptions<O, CustomOptions> | PromiseLike<GenerateOptions<O, CustomOptions>>): Promise<Operation<GenerateResponseData>>	genkit/lib/genkit-beta.d.ts:158:5
./beta	GenkitBeta	defineResource	method	false	false	(opts: ResourceOptions, fn: ResourceFn): ResourceAction	genkit/lib/genkit-beta.d.ts:174:5
./beta	GenkitBetaOptions	plugins	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:63:5
./beta	GenkitBetaOptions	promptDir	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:65:5
./beta	GenkitBetaOptions	model	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:67:5
./beta	GenkitBetaOptions	context	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:69:5
./beta	GenkitBetaOptions	name	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:71:5
./beta	GenkitBetaOptions	clientHeader	property	false	true		genkit/lib/index-Cd4YWqZH.d.ts:73:5
./beta	GenkitError	source	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:215:5
./beta	GenkitError	status	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:216:5
./beta	GenkitError	detail	property	false	true		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:217:5
./beta	GenkitError	code	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:218:5
./beta	GenkitError	originalMessage	property	false	false		@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:219:5
./beta	GenkitError	Constructor	constructor	false	false	({ status, message, detail, source, }: { status: StatusName; message: string; detail?: any; source?: string; }): GenkitError	@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:220:5
./beta	GenkitError	toJSON	method	false	false	(): HttpErrorWireFormat	@genkit-ai/core/lib/action-B8ZNjCZm.d.ts:229:5
./beta	IndexerParams	indexer	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:701:5
./beta	IndexerParams	documents	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:702:5
./beta	IndexerParams	options	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:703:5
./beta	IndexerReference	name	property	false	false		@genkit-ai/ai/lib/retriever.d.ts:758:5
./beta	IndexerReference	configSchema	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:759:5
./beta	IndexerReference	info	property	false	true		@genkit-ai/ai/lib/retriever.d.ts:760:5
./beta	JSONSchema7	$id	property	false	true		@types/json-schema/index.d.ts:609:5
./beta	JSONSchema7	$ref	property	false	true		@types/json-schema/index.d.ts:610:5
./beta	JSONSchema7	$schema	property	false	true		@types/json-schema/index.d.ts:611:5
./beta	JSONSchema7	$comment	property	false	true		@types/json-schema/index.d.ts:612:5
./beta	JSONSchema7	$defs	property	false	true		@types/json-schema/index.d.ts:618:5
./beta	JSONSchema7	type	property	false	true		@types/json-schema/index.d.ts:625:5
./beta	JSONSchema7	enum	property	false	true		@types/json-schema/index.d.ts:626:5
./beta	JSONSchema7	const	property	false	true		@types/json-schema/index.d.ts:627:5
./beta	JSONSchema7	multipleOf	property	false	true		@types/json-schema/index.d.ts:632:5
./beta	JSONSchema7	maximum	property	false	true		@types/json-schema/index.d.ts:633:5
./beta	JSONSchema7	exclusiveMaximum	property	false	true		@types/json-schema/index.d.ts:634:5
./beta	JSONSchema7	minimum	property	false	true		@types/json-schema/index.d.ts:635:5
./beta	JSONSchema7	exclusiveMinimum	property	false	true		@types/json-schema/index.d.ts:636:5
./beta	JSONSchema7	maxLength	property	false	true		@types/json-schema/index.d.ts:641:5
./beta	JSONSchema7	minLength	property	false	true		@types/json-schema/index.d.ts:642:5
./beta	JSONSchema7	pattern	property	false	true		@types/json-schema/index.d.ts:643:5
./beta	JSONSchema7	items	property	false	true		@types/json-schema/index.d.ts:648:5
./beta	JSONSchema7	additionalItems	property	false	true		@types/json-schema/index.d.ts:649:5
./beta	JSONSchema7	maxItems	property	false	true		@types/json-schema/index.d.ts:650:5
./beta	JSONSchema7	minItems	property	false	true		@types/json-schema/index.d.ts:651:5
./beta	JSONSchema7	uniqueItems	property	false	true		@types/json-schema/index.d.ts:652:5
./beta	JSONSchema7	contains	property	false	true		@types/json-schema/index.d.ts:653:5
./beta	JSONSchema7	maxProperties	property	false	true		@types/json-schema/index.d.ts:658:5
./beta	JSONSchema7	minProperties	property	false	true		@types/json-schema/index.d.ts:659:5
./beta	JSONSchema7	required	property	false	true		@types/json-schema/index.d.ts:660:5
./beta	JSONSchema7	properties	property	false	true		@types/json-schema/index.d.ts:661:5
./beta	JSONSchema7	patternProperties	property	false	true		@types/json-schema/index.d.ts:664:5
./beta	JSONSchema7	additionalProperties	property	false	true		@types/json-schema/index.d.ts:667:5
./beta	JSONSchema7	dependencies	property	false	true		@types/json-schema/index.d.ts:668:5
./beta	JSONSchema7	propertyNames	property	false	true		@types/json-schema/index.d.ts:671:5
./beta	JSONSchema7	if	property	false	true		@types/json-schema/index.d.ts:676:5
./beta	JSONSchema7	then	property	false	true		@types/json-schema/index.d.ts:677:5
./beta	JSONSchema7	else	property	false	true		@types/json-schema/index.d.ts:678:5
./beta	JSONSchema7	allOf	property	false	true		@types/json-schema/index.d.ts:683:5
./beta	JSONSchema7	anyOf	property	false	true		@types/json-schema/index.d.ts:684:5
./beta	JSONSchema7	oneOf	property	false	true		@types/json-schema/index.d.ts:685:5
./beta	JSONSchema7	not	property	false	true		@types/json-schema/index.d.ts:686:5
./beta	JSONSchema7	format	property	false	true		@types/json-schema/index.d.ts:691:5
./beta	JSONSchema7	contentMediaType	property	false	true		@types/json-schema/index.d.ts:696:5
./beta	JSONSchema7	contentEncoding	property	false	true		@types/json-schema/index.d.ts:697:5
./beta	JSONSchema7	definitions	property	false	true		@types/json-schema/index.d.ts:702:5
./beta	JSONSchema7	title	property	false	true		@types/json-schema/index.d.ts:709:5
./beta	JSONSchema7	description	property	false	true		@types/json-schema/index.d.ts:710:5
./beta	JSONSchema7	default	property	false	true		@types/json-schema/index.d.ts:711:5
./beta	JSONSchema7	readOnly	property	false	true		@types/json-schema/index.d.ts:712:5
./beta	JSONSchema7	writeOnly	property	false	true		@types/json-schema/index.d.ts:713:5
./beta	JSONSchema7	examples	property	false	true		@types/json-schema/index.d.ts:714:5
./beta	Message	role	property	false	false		@genkit-ai/ai/lib/message.d.ts:29:5
./beta	Message	content	property	false	false		@genkit-ai/ai/lib/message.d.ts:30:5
./beta	Message	metadata	property	false	true		@genkit-ai/ai/lib/message.d.ts:31:5
./beta	Message	parser	property	false	true		@genkit-ai/ai/lib/message.d.ts:32:5
./beta	Message	parseData	method	true	false	(lenientMessage: string | (MessageData & { content: string | Part | Part[]; role: string; }) | MessageData, defaultRole?: MessageData["role"]): MessageData	@genkit-ai/ai/lib/message.d.ts:33:5
./beta	Message	parse	method	true	false	(lenientMessage: string | (MessageData & { content: string; }) | MessageData): Message	@genkit-ai/ai/lib/message.d.ts:37:5
./beta	Message	parseContent	method	true	false	(lenientPart: string | Part | (string | Part)[]): Part[]	@genkit-ai/ai/lib/message.d.ts:40:5
./beta	Message	Constructor	constructor	false	false	<T = unknown>(message: MessageData, options?: { parser?: MessageParser<T>; }): Message<T>	@genkit-ai/ai/lib/message.d.ts:41:5
./beta	Message	output	getter	false	false	(): T	@genkit-ai/ai/lib/message.d.ts:51:5
./beta	Message	toolResponseParts	method	false	false	(): ToolResponsePart[]	@genkit-ai/ai/lib/message.d.ts:52:5
./beta	Message	text	getter	false	false	(): string	@genkit-ai/ai/lib/message.d.ts:57:5
./beta	Message	reasoning	getter	false	false	(): string	@genkit-ai/ai/lib/message.d.ts:62:5
./beta	Message	media	getter	false	false	(): { url: string; contentType?: string; } | null	@genkit-ai/ai/lib/message.d.ts:68:5
./beta	Message	data	getter	false	false	(): T | null	@genkit-ai/ai/lib/message.d.ts:76:5
./beta	Message	toolRequests	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/message.d.ts:81:5
./beta	Message	interrupts	getter	false	false	(): ToolRequestPart[]	@genkit-ai/ai/lib/message.d.ts:86:5
./beta	Message	toJSON	method	false	false	(): MessageData	@genkit-ai/ai/lib/message.d.ts:91:5
./beta	ModelReference	name	property	false	false		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:159:5
./beta	ModelReference	configSchema	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:160:5
./beta	ModelReference	info	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:161:5
./beta	ModelReference	version	property	false	true		@genkit-ai/ai/lib/model-BBzPDrC1.d.ts:162:5
